TransactionNo,Items,DateTime,Daypart,DayType,Season
199,Coffee,2016-01-11 11:13:20,Morning,Weekday,Summer
200,Bread,2016-01-11 11:16:30,Morning,Weekday,Summer
201,Coffee,2016-01-11 11:22:36,Morning,Weekday,Summer
201,Pastry,2016-01-11 11:22:36,Morning,Weekday,Summer
202,Coffee,2016-01-11 11:23:19,Morning,Weekday,Summer
202,Coffee,2016-01-11 11:23:19,Morning,Weekday,Summer
203,Coffee,2016-01-11 11:25:53,Morning,Weekday,Summer
204,Scandinavian,2016-01-11 11:30:00,Morning,Weekday,Summer
204,Bread,2016-01-11 11:30:00,Morning,Weekday,Summer
205,Coffee,2016-01-11 11:49:31,Morning,Weekday,Summer
205,Coffee,2016-01-11 11:49:31,Morning,Weekday,Summer
205,Pastry,2016-01-11 11:49:31,Morning,Weekday,Summer
206,Scandinavian,2016-01-11 11:54:17,Morning,Weekday,Summer
206,Coffee,2016-01-11 11:54:17,Morning,Weekday,Summer
206,Pastry,2016-01-11 11:54:17,Morning,Weekday,Summer
207,Hearty & Seasonal,2016-01-11 12:03:37,Afternoon,Weekday,Summer
207,Coffee,2016-01-11 12:03:37,Afternoon,Weekday,Summer
207,Muffin,2016-01-11 12:03:37,Afternoon,Weekday,Summer
208,Bread,2016-01-11 12:10:09,Afternoon,Weekday,Summer
209,Coffee,2016-01-11 12:10:38,Afternoon,Weekday,Summer
210,Scandinavian,2016-01-11 12:12:26,Afternoon,Weekday,Summer
211,Soup,2016-01-11 12:15:36,Afternoon,Weekday,Summer
211,Coffee,2016-01-11 12:15:36,Afternoon,Weekday,Summer
212,Coffee,2016-01-11 12:20:30,Afternoon,Weekday,Summer
212,Cookies,2016-01-11 12:20:30,Afternoon,Weekday,Summer
212,Tartine,2016-01-11 12:20:30,Afternoon,Weekday,Summer
213,Bread,2016-01-11 12:22:04,Afternoon,Weekday,Summer
214,Bread,2016-01-11 12:26:43,Afternoon,Weekday,Summer
214,Tea,2016-01-11 12:26:43,Afternoon,Weekday,Summer
214,Tea,2016-01-11 12:26:43,Afternoon,Weekday,Summer
215,Pastry,2016-01-11 12:30:30,Afternoon,Weekday,Summer
215,Coffee,2016-01-11 12:30:30,Afternoon,Weekday,Summer
216,Tartine,2016-01-11 12:31:30,Afternoon,Weekday,Summer
216,Coffee,2016-01-11 12:31:30,Afternoon,Weekday,Summer
217,Bread,2016-01-11 12:33:31,Afternoon,Weekday,Summer
217,Cookies,2016-01-11 12:33:31,Afternoon,Weekday,Summer
218,Sandwich,2016-01-11 12:37:29,Afternoon,Weekday,Summer
219,Tartine,2016-01-11 12:41:16,Afternoon,Weekday,Summer
220,Bread,2016-01-11 12:49:16,Afternoon,Weekday,Summer
220,Pastry,2016-01-11 12:49:16,Afternoon,Weekday,Summer
221,Bread,2016-01-11 12:53:18,Afternoon,Weekday,Summer
221,Scandinavian,2016-01-11 12:53:18,Afternoon,Weekday,Summer
222,Scandinavian,2016-01-11 13:08:46,Afternoon,Weekday,Summer
223,Alfajores,2016-01-11 13:11:34,Afternoon,Weekday,Summer
223,Coffee,2016-01-11 13:11:34,Afternoon,Weekday,Summer
224,Coffee,2016-01-11 13:15:08,Afternoon,Weekday,Summer
225,Coffee,2016-01-11 13:19:00,Afternoon,Weekday,Summer
225,Coke,2016-01-11 13:19:00,Afternoon,Weekday,Summer
225,Soup,2016-01-11 13:19:00,Afternoon,Weekday,Summer
226,Cake,2016-01-11 13:21:52,Afternoon,Weekday,Summer
227,Tea,2016-01-11 13:31:35,Afternoon,Weekday,Summer
227,Sandwich,2016-01-11 13:31:35,Afternoon,Weekday,Summer
227,Soup,2016-01-11 13:31:35,Afternoon,Weekday,Summer
228,Coffee,2016-01-11 13:33:54,Afternoon,Weekday,Summer
229,Hearty & Seasonal,2016-01-11 13:37:48,Afternoon,Weekday,Summer
229,Bread,2016-01-11 13:37:48,Afternoon,Weekday,Summer
230,Alfajores,2016-01-11 13:41:53,Afternoon,Weekday,Summer
231,Cake,2016-01-11 13:45:21,Afternoon,Weekday,Summer
232,Tea,2016-01-11 14:10:03,Afternoon,Weekday,Summer
232,Tea,2016-01-11 14:10:03,Afternoon,Weekday,Summer
232,Bread,2016-01-11 14:10:03,Afternoon,Weekday,Summer
233,Coffee,2016-01-11 14:13:26,Afternoon,Weekday,Summer
233,Tea,2016-01-11 14:13:26,Afternoon,Weekday,Summer
233,Bread,2016-01-11 14:13:26,Afternoon,Weekday,Summer
233,Soup,2016-01-11 14:13:26,Afternoon,Weekday,Summer
234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday,Summer
234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday,Summer
235,Scandinavian,2016-01-11 14:18:52,Afternoon,Weekday,Summer
236,Fudge,2016-01-11 14:22:07,Afternoon,Weekday,Summer
237,Coffee,2016-01-11 14:25:14,Afternoon,Weekday,Summer
237,Sandwich,2016-01-11 14:25:14,Afternoon,Weekday,Summer
238,Tea,2016-01-11 14:37:16,Afternoon,Weekday,Summer
238,Bread,2016-01-11 14:37:16,Afternoon,Weekday,Summer
238,Cookies,2016-01-11 14:37:16,Afternoon,Weekday,Summer
238,Pastry,2016-01-11 14:37:16,Afternoon,Weekday,Summer
239,Muffin,2016-01-11 14:37:26,Afternoon,Weekday,Summer
240,Scandinavian,2016-01-11 14:42:31,Afternoon,Weekday,Summer
241,Jam,2016-01-11 14:54:33,Afternoon,Weekday,Summer
241,Tea,2016-01-11 14:54:33,Afternoon,Weekday,Summer
242,Juice,2016-01-11 15:02:23,Afternoon,Weekday,Summer
242,Tea,2016-01-11 15:02:23,Afternoon,Weekday,Summer
242,Alfajores,2016-01-11 15:02:23,Afternoon,Weekday,Summer
243,Cake,2016-01-11 15:18:43,Afternoon,Weekday,Summer
243,Muffin,2016-01-11 15:18:43,Afternoon,Weekday,Summer
243,Coffee,2016-01-11 15:18:43,Afternoon,Weekday,Summer
243,Soup,2016-01-11 15:18:43,Afternoon,Weekday,Summer
244,Hot chocolate,2016-01-11 15:33:18,Afternoon,Weekday,Summer
244,Cake,2016-01-11 15:33:18,Afternoon,Weekday,Summer
244,Coffee,2016-01-11 15:33:18,Afternoon,Weekday,Summer
245,Cake,2016-01-11 15:37:30,Afternoon,Weekday,Summer
245,Cookies,2016-01-11 15:37:30,Afternoon,Weekday,Summer
246,Tea,2016-01-11 15:48:44,Afternoon,Weekday,Summer
246,Bread,2016-01-11 15:48:44,Afternoon,Weekday,Summer
247,Alfajores,2016-01-11 16:07:11,Afternoon,Weekday,Summer
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,Summer
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,Summer
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,Summer
247,Juice,2016-01-11 16:07:11,Afternoon,Weekday,Summer
248,Coffee,2016-01-11 16:08:22,Afternoon,Weekday,Summer
248,Tea,2016-01-11 16:08:22,Afternoon,Weekday,Summer
248,Soup,2016-01-11 16:08:22,Afternoon,Weekday,Summer
249,Hot chocolate,2016-01-11 16:10:03,Afternoon,Weekday,Summer
250,Cookies,2016-01-11 16:10:42,Afternoon,Weekday,Summer
251,Coffee,2016-01-11 16:26:55,Afternoon,Weekday,Summer
251,Medialuna,2016-01-11 16:26:55,Afternoon,Weekday,Summer
252,Bread,2016-01-11 16:28:57,Afternoon,Weekday,Summer
252,Eggs,2016-01-11 16:28:57,Afternoon,Weekday,Summer
253,Scandinavian,2016-01-11 17:46:13,Evening,Weekday,Summer
254,Medialuna,2016-01-11 18:43:55,Evening,Weekday,Summer
255,Coffee,2016-02-11 08:02:20,Morning,Weekday,Autumn
255,Coffee,2016-02-11 08:02:20,Morning,Weekday,Autumn
255,Pastry,2016-02-11 08:02:20,Morning,Weekday,Autumn
256,Coffee,2016-02-11 08:05:03,Morning,Weekday,Autumn
256,Bread,2016-02-11 08:05:03,Morning,Weekday,Autumn
257,Bread,2016-02-11 08:07:05,Morning,Weekday,Autumn
257,Coffee,2016-02-11 08:07:05,Morning,Weekday,Autumn
257,Pastry,2016-02-11 08:07:05,Morning,Weekday,Autumn
258,Coffee,2016-02-11 08:08:45,Morning,Weekday,Autumn
258,Pastry,2016-02-11 08:08:45,Morning,Weekday,Autumn
259,Pastry,2016-02-11 08:11:35,Morning,Weekday,Autumn
260,Coffee,2016-02-11 08:12:03,Morning,Weekday,Autumn
261,Coffee,2016-02-11 08:12:51,Morning,Weekday,Autumn
262,Coffee,2016-02-11 08:29:04,Morning,Weekday,Autumn
262,Hot chocolate,2016-02-11 08:29:04,Morning,Weekday,Autumn
262,Pastry,2016-02-11 08:29:04,Morning,Weekday,Autumn
263,Coke,2016-02-11 08:53:32,Morning,Weekday,Autumn
264,Coffee,2016-02-11 09:02:24,Morning,Weekday,Autumn
264,Jam,2016-02-11 09:02:24,Morning,Weekday,Autumn
265,Tea,2016-02-11 09:03:13,Morning,Weekday,Autumn
266,Bread,2016-02-11 09:05:25,Morning,Weekday,Autumn
266,Pastry,2016-02-11 09:05:25,Morning,Weekday,Autumn
267,Coffee,2016-02-11 09:18:53,Morning,Weekday,Autumn
267,Alfajores,2016-02-11 09:18:53,Morning,Weekday,Autumn
267,Farm House,2016-02-11 09:18:53,Morning,Weekday,Autumn
268,Tea,2016-02-11 09:22:47,Morning,Weekday,Autumn
268,Pastry,2016-02-11 09:22:47,Morning,Weekday,Autumn
269,Bread,2016-02-11 09:25:31,Morning,Weekday,Autumn
270,Coffee,2016-02-11 09:27:58,Morning,Weekday,Autumn
270,Jam,2016-02-11 09:27:58,Morning,Weekday,Autumn
271,Coffee,2016-02-11 09:33:47,Morning,Weekday,Autumn
271,Tea,2016-02-11 09:33:47,Morning,Weekday,Autumn
271,Coffee,2016-02-11 09:33:47,Morning,Weekday,Autumn
271,Pastry,2016-02-11 09:33:47,Morning,Weekday,Autumn
272,Farm House,2016-02-11 09:35:10,Morning,Weekday,Autumn
274,Coffee,2016-02-11 09:52:58,Morning,Weekday,Autumn
274,Bread,2016-02-11 09:52:58,Morning,Weekday,Autumn
274,Pastry,2016-02-11 09:52:58,Morning,Weekday,Autumn
275,Farm House,2016-02-11 09:53:28,Morning,Weekday,Autumn
276,Coffee,2016-02-11 09:54:47,Morning,Weekday,Autumn
276,Coffee,2016-02-11 09:54:47,Morning,Weekday,Autumn
276,Pastry,2016-02-11 09:54:47,Morning,Weekday,Autumn
277,Farm House,2016-02-11 10:12:15,Morning,Weekday,Autumn
278,Coffee,2016-02-11 10:13:27,Morning,Weekday,Autumn
278,Pastry,2016-02-11 10:13:27,Morning,Weekday,Autumn
279,Coffee,2016-02-11 10:15:48,Morning,Weekday,Autumn
280,Coffee,2016-02-11 10:17:22,Morning,Weekday,Autumn
280,Pastry,2016-02-11 10:17:22,Morning,Weekday,Autumn
281,Bread,2016-02-11 10:29:56,Morning,Weekday,Autumn
281,Bread,2016-02-11 10:29:56,Morning,Weekday,Autumn
282,Bread,2016-02-11 10:37:45,Morning,Weekday,Autumn
282,Coffee,2016-02-11 10:37:45,Morning,Weekday,Autumn
282,Pastry,2016-02-11 10:37:45,Morning,Weekday,Autumn
283,Pastry,2016-02-11 10:44:50,Morning,Weekday,Autumn
283,Coffee,2016-02-11 10:44:50,Morning,Weekday,Autumn
284,Coffee,2016-02-11 10:48:08,Morning,Weekday,Autumn
284,Farm House,2016-02-11 10:48:08,Morning,Weekday,Autumn
285,Farm House,2016-02-11 10:52:20,Morning,Weekday,Autumn
285,Farm House,2016-02-11 10:52:20,Morning,Weekday,Autumn
285,Pastry,2016-02-11 10:52:20,Morning,Weekday,Autumn
286,Bread,2016-02-11 10:53:48,Morning,Weekday,Autumn
286,Juice,2016-02-11 10:53:48,Morning,Weekday,Autumn
286,Alfajores,2016-02-11 10:53:48,Morning,Weekday,Autumn
287,Coffee,2016-02-11 10:56:40,Morning,Weekday,Autumn
287,Pastry,2016-02-11 10:56:40,Morning,Weekday,Autumn
288,Bread,2016-02-11 10:59:16,Morning,Weekday,Autumn
288,Alfajores,2016-02-11 10:59:16,Morning,Weekday,Autumn
289,Bread,2016-02-11 11:00:57,Morning,Weekday,Autumn
290,Coffee,2016-02-11 11:03:49,Morning,Weekday,Autumn
290,Cookies,2016-02-11 11:03:49,Morning,Weekday,Autumn
291,Coffee,2016-02-11 11:04:47,Morning,Weekday,Autumn
292,Cookies,2016-02-11 11:15:13,Morning,Weekday,Autumn
293,Hearty & Seasonal,2016-02-11 11:29:15,Morning,Weekday,Autumn
294,Coffee,2016-02-11 11:35:36,Morning,Weekday,Autumn
295,Jam,2016-02-11 11:39:45,Morning,Weekday,Autumn
295,Tartine,2016-02-11 11:39:45,Morning,Weekday,Autumn
295,Bread,2016-02-11 11:39:45,Morning,Weekday,Autumn
296,Farm House,2016-02-11 11:58:42,Morning,Weekday,Autumn
296,Scandinavian,2016-02-11 11:58:42,Morning,Weekday,Autumn
297,Hearty & Seasonal,2016-02-11 12:06:51,Afternoon,Weekday,Autumn
297,Coffee,2016-02-11 12:06:51,Afternoon,Weekday,Autumn
297,Muffin,2016-02-11 12:06:51,Afternoon,Weekday,Autumn
297,Scandinavian,2016-02-11 12:06:51,Afternoon,Weekday,Autumn
298,Tartine,2016-02-11 12:11:56,Afternoon,Weekday,Autumn
298,Pick and Mix Bowls,2016-02-11 12:11:56,Afternoon,Weekday,Autumn
298,Coffee,2016-02-11 12:11:56,Afternoon,Weekday,Autumn
298,Coke,2016-02-11 12:11:56,Afternoon,Weekday,Autumn
299,Bread,2016-02-11 12:14:15,Afternoon,Weekday,Autumn
300,Scandinavian,2016-02-11 12:18:15,Afternoon,Weekday,Autumn
300,Farm House,2016-02-11 12:18:15,Afternoon,Weekday,Autumn
300,Alfajores,2016-02-11 12:18:15,Afternoon,Weekday,Autumn
300,Coffee,2016-02-11 12:18:15,Afternoon,Weekday,Autumn
300,Coffee,2016-02-11 12:18:15,Afternoon,Weekday,Autumn
301,Juice,2016-02-11 12:24:06,Afternoon,Weekday,Autumn
301,Mineral water,2016-02-11 12:24:06,Afternoon,Weekday,Autumn
301,Soup,2016-02-11 12:24:06,Afternoon,Weekday,Autumn
302,Soup,2016-02-11 12:27:31,Afternoon,Weekday,Autumn
302,Tea,2016-02-11 12:27:31,Afternoon,Weekday,Autumn
303,Juice,2016-02-11 12:30:42,Afternoon,Weekday,Autumn
303,Tea,2016-02-11 12:30:42,Afternoon,Weekday,Autumn
303,Cookies,2016-02-11 12:30:42,Afternoon,Weekday,Autumn
303,Soup,2016-02-11 12:30:42,Afternoon,Weekday,Autumn
304,Hearty & Seasonal,2016-02-11 12:33:51,Afternoon,Weekday,Autumn
304,Tea,2016-02-11 12:33:51,Afternoon,Weekday,Autumn
305,Fudge,2016-02-11 12:35:41,Afternoon,Weekday,Autumn
306,Coffee,2016-02-11 12:39:02,Afternoon,Weekday,Autumn
306,Mineral water,2016-02-11 12:39:02,Afternoon,Weekday,Autumn
306,Juice,2016-02-11 12:39:02,Afternoon,Weekday,Autumn
306,Soup,2016-02-11 12:39:02,Afternoon,Weekday,Autumn
307,Hearty & Seasonal,2016-02-11 12:52:44,Afternoon,Weekday,Autumn
308,Hearty & Seasonal,2016-02-11 12:54:49,Afternoon,Weekday,Autumn
308,Smoothies,2016-02-11 12:54:49,Afternoon,Weekday,Autumn
309,Hearty & Seasonal,2016-02-11 12:56:40,Afternoon,Weekday,Autumn
309,Tea,2016-02-11 12:56:40,Afternoon,Weekday,Autumn
310,Coffee,2016-02-11 13:02:57,Afternoon,Weekday,Autumn
310,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday,Autumn
310,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday,Autumn
311,Cookies,2016-02-11 13:09:40,Afternoon,Weekday,Autumn
311,Farm House,2016-02-11 13:09:40,Afternoon,Weekday,Autumn
312,Soup,2016-02-11 13:11:57,Afternoon,Weekday,Autumn
312,Tea,2016-02-11 13:11:57,Afternoon,Weekday,Autumn
312,Juice,2016-02-11 13:11:57,Afternoon,Weekday,Autumn
313,Soup,2016-02-11 13:12:44,Afternoon,Weekday,Autumn
314,Coffee,2016-02-11 13:16:48,Afternoon,Weekday,Autumn
316,Bread,2016-02-11 13:23:56,Afternoon,Weekday,Autumn
317,Cookies,2016-02-11 13:42:15,Afternoon,Weekday,Autumn
317,Tea,2016-02-11 13:42:15,Afternoon,Weekday,Autumn
318,Soup,2016-02-11 13:46:42,Afternoon,Weekday,Autumn
318,Hearty & Seasonal,2016-02-11 13:46:42,Afternoon,Weekday,Autumn
318,Bread,2016-02-11 13:46:42,Afternoon,Weekday,Autumn
319,Coffee,2016-02-11 13:50:59,Afternoon,Weekday,Autumn
320,Coffee,2016-02-11 13:58:39,Afternoon,Weekday,Autumn
321,Coffee,2016-02-11 14:00:37,Afternoon,Weekday,Autumn
321,Tea,2016-02-11 14:00:37,Afternoon,Weekday,Autumn
322,Bread,2016-02-11 14:01:20,Afternoon,Weekday,Autumn
323,Tea,2016-02-11 14:05:20,Afternoon,Weekday,Autumn
324,Coffee,2016-02-11 14:11:14,Afternoon,Weekday,Autumn
324,Tea,2016-02-11 14:11:14,Afternoon,Weekday,Autumn
325,Coffee,2016-02-11 14:11:50,Afternoon,Weekday,Autumn
326,Fudge,2016-02-11 14:34:44,Afternoon,Weekday,Autumn
327,Tea,2016-02-11 15:03:25,Afternoon,Weekday,Autumn
328,Soup,2016-02-11 15:25:57,Afternoon,Weekday,Autumn
328,Tea,2016-02-11 15:25:57,Afternoon,Weekday,Autumn
329,Juice,2016-02-11 15:33:54,Afternoon,Weekday,Autumn
330,Alfajores,2016-02-11 15:46:22,Afternoon,Weekday,Autumn
331,Bread,2016-02-11 15:57:42,Afternoon,Weekday,Autumn
332,Coffee,2016-02-11 16:25:49,Afternoon,Weekday,Autumn
332,Alfajores,2016-02-11 16:25:49,Afternoon,Weekday,Autumn
333,Juice,2016-02-11 16:54:35,Afternoon,Weekday,Autumn
333,Alfajores,2016-02-11 16:54:35,Afternoon,Weekday,Autumn
333,Cookies,2016-02-11 16:54:35,Afternoon,Weekday,Autumn
333,Pick and Mix Bowls,2016-02-11 16:54:35,Afternoon,Weekday,Autumn
333,Mineral water,2016-02-11 16:54:35,Afternoon,Weekday,Autumn
334,Coffee,2016-02-11 17:01:56,Evening,Weekday,Autumn
334,Alfajores,2016-02-11 17:01:56,Evening,Weekday,Autumn
335,Fudge,2016-02-11 17:41:01,Evening,Weekday,Autumn
336,Mighty Protein,2016-02-11 18:08:40,Evening,Weekday,Autumn
336,Juice,2016-02-11 18:08:40,Evening,Weekday,Autumn
337,Coffee,2016-02-11 18:13:04,Evening,Weekday,Autumn
337,Mineral water,2016-02-11 18:13:04,Evening,Weekday,Autumn
337,Alfajores,2016-02-11 18:13:04,Evening,Weekday,Autumn
338,Mighty Protein,2016-02-11 18:19:43,Evening,Weekday,Autumn
338,Coffee,2016-02-11 18:19:43,Evening,Weekday,Autumn
339,Alfajores,2016-02-11 18:40:02,Evening,Weekday,Autumn
340,Coffee,2016-03-11 07:46:50,Morning,Weekday,Autumn
340,Bread,2016-03-11 07:46:50,Morning,Weekday,Autumn
341,Medialuna,2016-03-11 07:50:50,Morning,Weekday,Autumn
341,Medialuna,2016-03-11 07:50:50,Morning,Weekday,Autumn
342,Medialuna,2016-03-11 08:01:08,Morning,Weekday,Autumn
342,Bread,2016-03-11 08:01:08,Morning,Weekday,Autumn
343,Farm House,2016-03-11 08:07:16,Morning,Weekday,Autumn
344,Coffee,2016-03-11 08:08:26,Morning,Weekday,Autumn
344,Pastry,2016-03-11 08:08:26,Morning,Weekday,Autumn
345,Farm House,2016-03-11 08:09:59,Morning,Weekday,Autumn
346,Coffee,2016-03-11 08:15:21,Morning,Weekday,Autumn
346,Coffee,2016-03-11 08:15:21,Morning,Weekday,Autumn
346,Pastry,2016-03-11 08:15:21,Morning,Weekday,Autumn
346,Pastry,2016-03-11 08:15:21,Morning,Weekday,Autumn
346,Coffee,2016-03-11 08:15:21,Morning,Weekday,Autumn
347,Medialuna,2016-03-11 08:40:43,Morning,Weekday,Autumn
348,Bread,2016-03-11 08:49:23,Morning,Weekday,Autumn
348,Tea,2016-03-11 08:49:23,Morning,Weekday,Autumn
348,Sandwich,2016-03-11 08:49:23,Morning,Weekday,Autumn
349,Bread,2016-03-11 08:54:40,Morning,Weekday,Autumn
350,Jam,2016-03-11 09:00:24,Morning,Weekday,Autumn
350,Coffee,2016-03-11 09:00:24,Morning,Weekday,Autumn
350,Farm House,2016-03-11 09:00:24,Morning,Weekday,Autumn
351,Focaccia,2016-03-11 09:02:32,Morning,Weekday,Autumn
352,Bread,2016-03-11 09:06:17,Morning,Weekday,Autumn
353,Tartine,2016-03-11 09:08:32,Morning,Weekday,Autumn
353,Pastry,2016-03-11 09:08:32,Morning,Weekday,Autumn
353,Bread,2016-03-11 09:08:32,Morning,Weekday,Autumn
353,My-5 Fruit Shoot,2016-03-11 09:08:32,Morning,Weekday,Autumn
354,Farm House,2016-03-11 09:13:37,Morning,Weekday,Autumn
354,Pastry,2016-03-11 09:13:37,Morning,Weekday,Autumn
355,Bread,2016-03-11 09:19:54,Morning,Weekday,Autumn
355,Pastry,2016-03-11 09:19:54,Morning,Weekday,Autumn
356,Pastry,2016-03-11 09:24:38,Morning,Weekday,Autumn
356,Bread,2016-03-11 09:24:38,Morning,Weekday,Autumn
357,Jam,2016-03-11 09:31:19,Morning,Weekday,Autumn
357,Coffee,2016-03-11 09:31:19,Morning,Weekday,Autumn
358,Farm House,2016-03-11 09:34:00,Morning,Weekday,Autumn
359,Bread,2016-03-11 09:34:56,Morning,Weekday,Autumn
359,Pastry,2016-03-11 09:34:56,Morning,Weekday,Autumn
360,Coffee,2016-03-11 09:44:36,Morning,Weekday,Autumn
360,Tea,2016-03-11 09:44:36,Morning,Weekday,Autumn
360,Bread,2016-03-11 09:44:36,Morning,Weekday,Autumn
361,Jam,2016-03-11 09:45:20,Morning,Weekday,Autumn
363,Pastry,2016-03-11 09:57:55,Morning,Weekday,Autumn
363,Medialuna,2016-03-11 09:57:55,Morning,Weekday,Autumn
363,Medialuna,2016-03-11 09:57:55,Morning,Weekday,Autumn
364,Coffee,2016-03-11 09:59:18,Morning,Weekday,Autumn
365,Tea,2016-03-11 10:01:12,Morning,Weekday,Autumn
366,Bread,2016-03-11 10:04:37,Morning,Weekday,Autumn
367,Bread,2016-03-11 10:10:26,Morning,Weekday,Autumn
367,Pastry,2016-03-11 10:10:26,Morning,Weekday,Autumn
368,Pastry,2016-03-11 10:13:05,Morning,Weekday,Autumn
369,Farm House,2016-03-11 10:26:03,Morning,Weekday,Autumn
370,Tea,2016-03-11 10:27:05,Morning,Weekday,Autumn
371,Coffee,2016-03-11 10:39:12,Morning,Weekday,Autumn
371,Brownie,2016-03-11 10:39:12,Morning,Weekday,Autumn
371,Alfajores,2016-03-11 10:39:12,Morning,Weekday,Autumn
371,Fudge,2016-03-11 10:39:12,Morning,Weekday,Autumn
372,Bread,2016-03-11 10:48:46,Morning,Weekday,Autumn
372,Fudge,2016-03-11 10:48:46,Morning,Weekday,Autumn
372,Cookies,2016-03-11 10:48:46,Morning,Weekday,Autumn
373,Coffee,2016-03-11 11:03:49,Morning,Weekday,Autumn
374,Bread,2016-03-11 11:05:44,Morning,Weekday,Autumn
375,Coffee,2016-03-11 11:15:14,Morning,Weekday,Autumn
375,Coffee,2016-03-11 11:15:14,Morning,Weekday,Autumn
375,Jam,2016-03-11 11:15:14,Morning,Weekday,Autumn
375,Pastry,2016-03-11 11:15:14,Morning,Weekday,Autumn
376,Soup,2016-03-11 11:20:31,Morning,Weekday,Autumn
376,Coffee,2016-03-11 11:20:31,Morning,Weekday,Autumn
377,Smoothies,2016-03-11 11:23:16,Morning,Weekday,Autumn
377,Soup,2016-03-11 11:23:16,Morning,Weekday,Autumn
377,Hearty & Seasonal,2016-03-11 11:23:16,Morning,Weekday,Autumn
377,Pastry,2016-03-11 11:23:16,Morning,Weekday,Autumn
378,Pastry,2016-03-11 11:31:01,Morning,Weekday,Autumn
378,Bread,2016-03-11 11:31:01,Morning,Weekday,Autumn
379,Pastry,2016-03-11 11:47:18,Morning,Weekday,Autumn
379,Medialuna,2016-03-11 11:47:18,Morning,Weekday,Autumn
380,Tea,2016-03-11 11:51:52,Morning,Weekday,Autumn
380,Coffee,2016-03-11 11:51:52,Morning,Weekday,Autumn
381,Bread,2016-03-11 11:53:09,Morning,Weekday,Autumn
381,Cookies,2016-03-11 11:53:09,Morning,Weekday,Autumn
382,Coffee,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
382,Coffee,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
382,Bread,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
382,Hearty & Seasonal,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
382,Pick and Mix Bowls,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
382,Sandwich,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
382,Focaccia,2016-03-11 12:01:18,Afternoon,Weekday,Autumn
383,Coffee,2016-03-11 12:02:49,Afternoon,Weekday,Autumn
384,Coffee,2016-03-11 12:05:25,Afternoon,Weekday,Autumn
384,Sandwich,2016-03-11 12:05:25,Afternoon,Weekday,Autumn
384,Brownie,2016-03-11 12:05:25,Afternoon,Weekday,Autumn
385,Brownie,2016-03-11 12:07:24,Afternoon,Weekday,Autumn
385,Cookies,2016-03-11 12:07:24,Afternoon,Weekday,Autumn
386,Coffee,2016-03-11 12:12:03,Afternoon,Weekday,Autumn
387,Coffee,2016-03-11 12:16:15,Afternoon,Weekday,Autumn
388,Sandwich,2016-03-11 12:23:47,Afternoon,Weekday,Autumn
388,Bread,2016-03-11 12:23:47,Afternoon,Weekday,Autumn
388,Coffee,2016-03-11 12:23:47,Afternoon,Weekday,Autumn
389,Coffee,2016-03-11 12:37:58,Afternoon,Weekday,Autumn
389,Hot chocolate,2016-03-11 12:37:58,Afternoon,Weekday,Autumn
390,Tea,2016-03-11 12:47:09,Afternoon,Weekday,Autumn
391,Sandwich,2016-03-11 13:02:37,Afternoon,Weekday,Autumn
391,Coffee,2016-03-11 13:02:37,Afternoon,Weekday,Autumn
391,Brownie,2016-03-11 13:02:37,Afternoon,Weekday,Autumn
392,Brownie,2016-03-11 13:19:57,Afternoon,Weekday,Autumn
392,Pastry,2016-03-11 13:19:57,Afternoon,Weekday,Autumn
392,Focaccia,2016-03-11 13:19:57,Afternoon,Weekday,Autumn
392,Farm House,2016-03-11 13:19:57,Afternoon,Weekday,Autumn
393,Cake,2016-03-11 13:30:57,Afternoon,Weekday,Autumn
393,Focaccia,2016-03-11 13:30:57,Afternoon,Weekday,Autumn
394,Soup,2016-03-11 13:35:48,Afternoon,Weekday,Autumn
394,Hearty & Seasonal,2016-03-11 13:35:48,Afternoon,Weekday,Autumn
394,Mineral water,2016-03-11 13:35:48,Afternoon,Weekday,Autumn
395,Hearty & Seasonal,2016-03-11 13:36:09,Afternoon,Weekday,Autumn
396,Hearty & Seasonal,2016-03-11 13:37:53,Afternoon,Weekday,Autumn
397,Coffee,2016-03-11 13:41:42,Afternoon,Weekday,Autumn
397,Coffee,2016-03-11 13:41:42,Afternoon,Weekday,Autumn
397,Pastry,2016-03-11 13:41:42,Afternoon,Weekday,Autumn
398,Coffee,2016-03-11 14:00:26,Afternoon,Weekday,Autumn
399,Tea,2016-03-11 14:03:07,Afternoon,Weekday,Autumn
399,Cake,2016-03-11 14:03:07,Afternoon,Weekday,Autumn
400,Coffee,2016-03-11 14:09:44,Afternoon,Weekday,Autumn
400,Soup,2016-03-11 14:09:44,Afternoon,Weekday,Autumn
401,Bread,2016-03-11 14:14:56,Afternoon,Weekday,Autumn
